source,target,interaction,directed
Warner_Music_Group,Curb,owns,TRUE
Warner_Music_Group,Igloo,owns,TRUE
Warner_Music_Group,Lava,owns,TRUE
Warner_Music_Group,Mesa_Bluemoon,owns,TRUE
Warner_Music_Group,Modern,owns,TRUE
Warner_Music_Group,1_43,owns,TRUE
Warner_Music_Group,Rhino_Records,owns,TRUE
Warner_Music_Group,Elektra_Entertainment_Group,owns,TRUE
Warner_Music_Group,EastWest,owns,TRUE
Warner_Music_Group,Asylum,owns,TRUE
Warner_Music_Group,Warner_Brothers_Records,owns,TRUE
Warner_Music_Group,Warner_Brothers,owns,TRUE
Warner_Music_Group,Warner_Nashville,owns,TRUE
Warner_Music_Group,Warner_Alliance,owns,TRUE
Warner_Music_Group,Warner_Resound,owns,TRUE
Warner_Music_Group,Warner_Sunset,owns,TRUE
Warner_Music_Group,Reprise,owns,TRUE
Warner_Music_Group,Reprise_Nashville,owns,TRUE
Warner_Music_Group,American_Recordings,owns,TRUE
Warner_Music_Group,Giant,owns,TRUE
Warner_Music_Group,Maverick,owns,TRUE
Warner_Music_Group,Revolution,owns,TRUE
Warner_Music_Group,Qwest,owns,TRUE
Warner_Music_Group,Warner_Music_International,owns,TRUE
Warner_Music_Group,WEA_Telegram,owns,TRUE
Warner_Music_Group,East_West_ZTT,owns,TRUE
Warner_Music_Group,Coalition,owns,TRUE
Warner_Music_Group,CGD_East_West,owns,TRUE
Warner_Music_Group,China,owns,TRUE
Warner_Music_Group,Continential,owns,TRUE
Warner_Music_Group,DRO_East_West,owns,TRUE
Warner_Music_Group,Erato,owns,TRUE
Warner_Music_Group,Fazer,owns,TRUE
Warner_Music_Group,Finlandia,owns,TRUE
Warner_Music_Group,Magneoton,owns,TRUE
Warner_Music_Group,MCM,owns,TRUE
Warner_Music_Group,Nonesuch,owns,TRUE
Warner_Music_Group,Teldec,owns,TRUE
Warner_Music_Group,Warner_Chappell_Music,owns,TRUE
Warner_Music_Group,WEA,owns,TRUE
Warner_Music_Group,Ivy_Hill,owns,TRUE
Warner_Music_Group,Warner_Special_Products,owns,TRUE
Time_Warner,Viva,owns,TRUE
Time_Warner,Heartland_Music,owns,TRUE
Time_Warner,Warner_Bros_Consumer_Products,owns,TRUE
Time_Warner,Warner_Bros_Studio_Stores,owns,TRUE
Time_Warner,Warner_Brothers_Recreation_Enterprises,owns,TRUE
Time_Warner,Turner_Entertainment,owns,TRUE
Turner_Entertainment,TBS_Superstation,owns,TRUE
Turner_Entertainment,Turner_Network_Television_,owns,TRUE
Turner_Entertainment,Turner_South,owns,TRUE
Turner_Entertainment,Cartoon_Network,owns,TRUE
Turner_Entertainment,Turner_Classic_Movies,owns,TRUE
Turner_Entertainment,Cartoon_Network_in_Europe,owns,TRUE
Turner_Entertainment,Cartoon_Network_in_Latin_America,owns,TRUE
Turner_Entertainment,TNT_Cartoon_Network_in_Asia_Pacific,owns,TRUE
Turner_Entertainment,New_Line_Cinema,owns,TRUE
Turner_Entertainment,Fine_Line_Features,owns,TRUE
Turner_Entertainment,Turner_Original_Productions,owns,TRUE
Turner_Entertainment,Atlanta_Braves,owns,TRUE
Turner_Entertainment,Atlanta_Hawks,owns,TRUE
Turner_Entertainment,Atlanta_Thrashers,owns,TRUE
Turner_Entertainment,Turner_Sports,owns,TRUE
Turner_Entertainment,World_Championship_Wrestling,owns,TRUE
Turner_Entertainment,Good_Will_Games,owns,TRUE
Turner_Entertainment,Philips_Arena,owns,TRUE
Turner_Entertainment,Turner_Learning,owns,TRUE
Turner_Entertainment,CNN_Newsroom,owns,TRUE
Turner_Entertainment,Turner_Adventure_Learning,owns,TRUE
Turner_Entertainment,Turner_Home_Satellite,owns,TRUE
Turner_Entertainment,Turner_Network_Sales,owns,TRUE
AT_T,New_England_Cable_News,owns,TRUE
Hearst,New_England_Cable_News,owns,TRUE
Liberty_Media,Time_Warner_Entertainment,owns,TRUE
Bertelsmann,Bantam_Doubleday_Dell,owns,TRUE
Bantam_Doubleday_Dell,Bantam_Books,owns,TRUE
Bantam_Doubleday_Dell,Doubleday,owns,TRUE
Bantam_Doubleday_Dell,Dell_Delacorte,owns,TRUE
Bantam_Doubleday_Dell,Broadway_Books,owns,TRUE
Bantam_Doubleday_Dell,Bantam_Doubleday_Dell_Books_for_Young_Readers,owns,TRUE
Bantam_Doubleday_Dell,Bantam_Doubleday_Audio,owns,TRUE
Bantam_Doubleday_Dell,Bantam_Books_Canada,owns,TRUE
Bantam_Doubleday_Dell,Doubleday_Canada,owns,TRUE
Bantam_Doubleday_Dell,Transworld_Publishers,owns,TRUE
Bertelsmann,Doubleday_Direct,owns,TRUE
Doubleday_Direct,Literary_Guild,owns,TRUE
Doubleday_Direct,Doubleday_Book_Club,owns,TRUE
Doubleday_Direct,Crossings,owns,TRUE
Bertelsmann,Random_House,owns,TRUE
Random_House,Random_House_Trade_Publishing_Group,owns,TRUE
Random_House,Random_House_Information_Publishing_Group,owns,TRUE
Random_House,Knopf_Publishing_Group,owns,TRUE
Random_House,Crown_Publishing_Group,owns,TRUE
Random_House,Ballantine_Publishing_Group,owns,TRUE
Random_House,Random_House_Children_s_Publishing,owns,TRUE
Random_House,Random_House_Audio,owns,TRUE
Random_House,Random_House_Value_Publishing,owns,TRUE
Random_House,Fodors_Travel_Publications,owns,TRUE
Random_House,Random_House_New_Media,owns,TRUE
Random_House,Random_House_Canada,owns,TRUE
Random_House,Random_House_U_K_,owns,TRUE
Random_House,Random_House_Australia,owns,TRUE
Random_House,Random_House_New_Zealand,owns,TRUE
Random_House,Random_House_South_Africa,owns,TRUE
Bertelsmann,Bee_Book,owns,TRUE
Bertelsmann,Bertelsmann_Lexikon_Verlag,owns,TRUE
Bertelsmann,Donauland,owns,TRUE
Bertelsmann,Science_Fiction_Book_Club,owns,TRUE
Bertelsmann,Bold_Type,owns,TRUE
Bertelsmann,BOL,owns,TRUE
Bertelsmann,ABI_Building_Data,owns,TRUE
Bertelsmann,AZ_Bertelsmann,owns,TRUE
Bertelsmann,BauNetz,owns,TRUE
Bertelsmann,Entertainment_Media_Verlag,owns,TRUE
Bertelsmann,Gabler_Vieweg_Westdeutscher_Verlag,owns,TRUE
Bertelsmann,ICW_Publications,owns,TRUE
Bertelsmann,MMV_Medizin_Verlag,owns,TRUE
Bertelsmann,Verkehr_Online,owns,TRUE
Bertelsmann,Heinrich_Vogel_Verlag,owns,TRUE
Bertelsmann,Wila_Verlag,owns,TRUE
Bertelsmann,Springer_Verlag,owns,TRUE
Bertelsmann,CLT_UFA,owns,TRUE
Bertelsmann,RTL,owns,TRUE
Bertelsmann,RTL_2,owns,TRUE
Bertelsmann,SUPER_RTL,owns,TRUE
Bertelsmann,Premiere_World,owns,TRUE
Bertelsmann,VOX,owns,TRUE
Bertelsmann,Channel_5,owns,TRUE
Bertelsmann,FUN_TV,owns,TRUE
Bertelsmann,M6,owns,TRUE
Bertelsmann,Multivision,owns,TRUE
Bertelsmann,Teva,owns,TRUE
Bertelsmann,RTL_4,owns,TRUE
Bertelsmann,RTL_5,owns,TRUE
Bertelsmann,RTL_9,owns,TRUE
Bertelsmann,RTL_Tele_Letzebuerg,owns,TRUE
Bertelsmann,RTL_Klub,owns,TRUE
Disney,SUPER_RTL,owns,TRUE
Bertelsmann,UFA_Film_TV_Production,owns,TRUE
Bertelsmann,Trebitsch_Production,owns,TRUE
Bertelsmann,Delux_Productions,owns,TRUE
Bertelsmann,Cinevideo,owns,TRUE
Bertelsmann,Holland_Media_House,owns,TRUE
Bertelsmann,First_Choice,owns,TRUE
Bertelsmann,RTL_Radio,owns,TRUE
Bertelsmann,Gruner_Jahr,owns,TRUE
Gruner_Jahr,Brigitte,owns,TRUE
Gruner_Jahr,Capital,owns,TRUE
Gruner_Jahr,Eltern,owns,TRUE
Gruner_Jahr,Frau_im_Spiegel,owns,TRUE
Gruner_Jahr,Schoner_Wohnen,owns,TRUE
Gruner_Jahr,Der_Spiegel,owns,TRUE
Gruner_Jahr,Flora,owns,TRUE
Gruner_Jahr,Geo,owns,TRUE
Gruner_Jahr,Geo_Saison,owns,TRUE
Gruner_Jahr,Oskar_s,owns,TRUE
Gruner_Jahr,P_M_Magazine,owns,TRUE
Gruner_Jahr,Stern,owns,TRUE
Gruner_Jahr,Tip,owns,TRUE
Gruner_Jahr,TV_Today,owns,TRUE
Bertelsmann,American_Homestyle,owns,TRUE
Bertelsmann,Child,owns,TRUE
Bertelsmann,Fitness,owns,TRUE
Bertelsmann,Computer_Co_,owns,TRUE
Bertelsmann,rtv,owns,TRUE
Bertelsmann,AOL_Germany,owns,TRUE
Bertelsmann,AOL_France,owns,TRUE
Bertelsmann,bs_medic,owns,TRUE
Bertelsmann,Sport_1,owns,TRUE
Bertelsmann,Lycos_Europe,owns,TRUE
Bertelsmann,CD_Now,owns,TRUE
Bertelsmann,Inc_,owns,TRUE
Bertelsmann,Bertelsmann_Interactive_Studios,owns,TRUE
Bertelsmann,Bertelsmann_mediaSystems,owns,TRUE
Bertelsmann,Bertelsmann_Corporate_Information_Systems,owns,TRUE
Bertelsmann,mediaWays,owns,TRUE
Bertelsmann,Pixelpark,owns,TRUE
Bertelsmann,Telemedia,owns,TRUE
Bertelsmann,Services,owns,TRUE
Bertelsmann,eps_Bertelsmann,owns,TRUE
Bertelsmann,Mount_Media,owns,TRUE
Bertelsmann,Bertelsmann_Music_Group_,owns,TRUE
Bertelsmann_Music_Group_,BMG_North_America,owns,TRUE
Bertelsmann_Music_Group_,Arista_Records,owns,TRUE
Bertelsmann_Music_Group_,RCA,owns,TRUE
Bertelsmann_Music_Group_,RCA_Victor,owns,TRUE
Bertelsmann_Music_Group_,BMG_Classics,owns,TRUE
Bertelsmann_Music_Group_,BMG_Music_Publishing,owns,TRUE
Bertelsmann_Music_Group_,BMG_Music_Service,owns,TRUE
Bertelsmann_Music_Group_,BMG_Special_Products,owns,TRUE
Bertelsmann_Music_Group_,Windham_Hill_Group,owns,TRUE
Bertelsmann_Music_Group_,Bugjuice,owns,TRUE
Bertelsmann_Music_Group_,Peeps_Republic,owns,TRUE
Bertelsmann_Music_Group_,Twang_This_,owns,TRUE
Bertelsmann_Music_Group_,BMG_Austria,owns,TRUE
Bertelsmann_Music_Group_,BMG_Australia,owns,TRUE
Bertelsmann_Music_Group_,BMG_Canada,owns,TRUE
Bertelsmann_Music_Group_,BMG_Germany,owns,TRUE
Bertelsmann_Music_Group_,BMG_Germany_Interactive,owns,TRUE
Bertelsmann_Music_Group_,BMG_Germany_Studios,owns,TRUE
Bertelsmann_Music_Group_,BMG_Germany_Video,owns,TRUE
Bertelsmann_Music_Group_,BMG_Hongkong,owns,TRUE
Bertelsmann_Music_Group_,BMG_United_Kingdom,owns,TRUE
Bertelsmann_Music_Group_,Sonopress,owns,TRUE
Cablevision,Cablevision_Cable_System,owns,TRUE
Cablevision,Optimum_TV,owns,TRUE
Cablevision,Cablevision_Lightpath,owns,TRUE
Cablevision,Optimum_Telephone,owns,TRUE
Cablevision,Optimum_Online,owns,TRUE
Rainbow_Media_Holdings,MuchMusic,owns,TRUE
Rainbow_Media_Holdings,News_12,owns,TRUE
News_12,News_12_Long_Island,owns,TRUE
News_12,News_12_Connecticut,owns,TRUE
News_12,News_12_Westchester,owns,TRUE
News_12,News_12_The_Bronx,owns,TRUE
Rainbow_Media_Holdings,Romance_Classics,owns,TRUE
Rainbow_Media_Holdings,extrahelp,owns,TRUE
Viacom,BET_Holdings_II,owns,TRUE
CNHI,The_News_Courier_,owns,TRUE
CNHI,The_North_Jefferson_News_,owns,TRUE
CNHI,The_Leeds_News_,owns,TRUE
CNHI,St_Clair_News_,owns,TRUE
CNHI,The_Cullman_Times_,owns,TRUE
CNHI,Harrison_Daily_Times_,owns,TRUE
CNHI,Newton_County_Times_,owns,TRUE
CNHI,Boca_Raton_News_,owns,TRUE
CNHI,Busy_Shopper_,owns,TRUE
CNHI,The_Daily_Citizen_News_,owns,TRUE
CNHI,Monroe_County_Register_,owns,TRUE
CNHI,Jackson_Progress_Argus_,owns,TRUE
CNHI,Clayton_News_Daily_,owns,TRUE
CNHI,The_Madisonian_,owns,TRUE
CNHI,The_Henry_Daily_Herald_,owns,TRUE
CNHI,Union_Recorder_,owns,TRUE
CNHI,The_Thomaston_Times_,owns,TRUE
CNHI,Americus_Times_Recorder_,owns,TRUE
CNHI,Cordele_Dispatch_,owns,TRUE
CNHI,The_,owns,TRUE
CNHI,Thomasville_Times_Enterprise_,owns,TRUE
CNHI,The_Tifton_Gazette_,owns,TRUE
CNHI,The_Valdosta_Daily_Times_,owns,TRUE
CNHI,Bourbon_News_Mirror_,owns,TRUE
CNHI,Bremen_Enquirer_,owns,TRUE
CNHI,Culver_Citizen_,owns,TRUE
CNHI,The_Jeffersonville_Evening_News_,owns,TRUE
CNHI,The_Leader_Review_,owns,TRUE
CNHI,Nappanee_Advance_News_,owns,TRUE
CNHI,Pilot_News_,owns,TRUE
CNHI,Washington_Times_Herald_,owns,TRUE
CNHI,The_Tribune_,owns,TRUE
CNHI,Penny_Saver_Times_,owns,TRUE
CNHI,The_,owns,TRUE
CNHI,Greensburg_Daily_News_,owns,TRUE
CNHI,The_Kokomo_Tribune_,owns,TRUE
CNHI,The_,owns,TRUE
CNHI,Linton_Daily_Citizen_,owns,TRUE
CNHI,Pharos_Tribune_,owns,TRUE
CNHI,Rushville_Republican_,owns,TRUE
CNHI,The_,owns,TRUE
CNHI,Alta_Advertiser_,owns,TRUE
CNHI,Clinton_Herald_,owns,TRUE
CNHI,Oskaloosa_Herald_,owns,TRUE
CNHI,Ad_Express_Daily_Lowegian_,owns,TRUE
CNHI,Aurelia_Sentinel_,owns,TRUE
CNHI,Cherokee_County_Daily_Times_,owns,TRUE
CNHI,Knoxville_Journal_Express_,owns,TRUE
CNHI,Lake_Park_News_,owns,TRUE
CNHI,Milford_Mail_,owns,TRUE
CNHI,Pella_Chronicle_,owns,TRUE
CNHI,Sioux_Rapids_Bulletin_Press_,owns,TRUE
CNHI,The_Daily_Reporter_,owns,TRUE
CNHI,Sprit_Lake_Beacon_,owns,TRUE
CNHI,Pilot_Tribune_,owns,TRUE
CNHI,The_Coffeyville_Journal_,owns,TRUE
CNHI,Carlisle_Mercury_,owns,TRUE
CNHI,Corbin_Times_Tribune_,owns,TRUE
CNHI,The_Cumberland_Trading_Post_,owns,TRUE
CNHI,Glasgow_Daily_Times_,owns,TRUE
CNHI,Grayson_Journal_Enquirer_,owns,TRUE
CNHI,Grayson_County_News_Gazette_,owns,TRUE
CNHI,Greenup_News_Times_,owns,TRUE
CNHI,Harlan_Daily_Enterprise_,owns,TRUE
CNHI,The_Hazard_Herald_,owns,TRUE
CNHI,Hazard_Shopper_,owns,TRUE
CNHI,The_Sentinel_Echo_,owns,TRUE
CNHI,McCreary_County_Record_,owns,TRUE
CNHI,The_Daily_News_,owns,TRUE
CNHI,Morehead_News_,owns,TRUE
CNHI,Olive_Hill_Times_,owns,TRUE
CNHI,The_Floyd_County_Times_,owns,TRUE
CNHI,Pratt_Tribune_,owns,TRUE
CNHI,The_Richmond_Register_,owns,TRUE
CNHI,The_Times_Journal_,owns,TRUE
CNHI,News_Democrat_Leader_,owns,TRUE
CNHI,Commonwealth_Journal_,owns,TRUE
CNHI,Wayne_County_Outlook_,owns,TRUE
CNHI,The_Cumberland_Times_News_,owns,TRUE
CNHI,Picayune_Item_,owns,TRUE
CNHI,The_Poplarville_Democrat_,owns,TRUE
CNHI,The_Star_Herald_,owns,TRUE
CNHI,The_Laurel_Leader_,owns,TRUE
CNHI,The_Newton_Record_,owns,TRUE
CNHI,Wayne_County_News_,owns,TRUE
CNHI,Chadron_Record_,owns,TRUE
CNHI,Custer_County_Chief_,owns,TRUE
CNHI,Alamogordo_Daily_News_,owns,TRUE
CNHI,Albion_Advertiser_,owns,TRUE
CNHI,Union_Sun_Journal_,owns,TRUE
CNHI,The_Journal_Register_,owns,TRUE
CNHI,Niagara_Gazette_,owns,TRUE
CNHI,Tonawanda_News_,owns,TRUE
CNHI,The_Stanly_News_Press_,owns,TRUE
CNHI,The_Apex_Herald_,owns,TRUE
CNHI,The_Progress_,owns,TRUE
CNHI,The_Randolph_Guide_,owns,TRUE
CNHI,The_Sampson_Independent_,owns,TRUE
CNHI,Bladen_Journal_,owns,TRUE
CNHI,The_Independent_,owns,TRUE
CNHI,Holly_Springs_Sun_,owns,TRUE
CNHI,Cleveland_Post_,owns,TRUE
Cleveland_Post_,Garner_News_,owns,TRUE
CNHI,The_King_Times_News_,owns,TRUE
CNHI,The_Robesonian_,owns,TRUE
CNHI,The_Bulletin_,owns,TRUE
CNHI,The_Randleman_Reporter_,owns,TRUE
CNHI,The_Weekly_Independent_,owns,TRUE
CNHI,Daily_Southerner_,owns,TRUE
CNHI,Danbury_Reporter_,owns,TRUE
CNHI,The_Enterprise_,owns,TRUE
CNHI,Yadkin_Valley_Shopper_,owns,TRUE
CNHI,The_Star_Beacon_,owns,TRUE
CNHI,Ada_Evening_News_,owns,TRUE
CNHI,Altus_Times_,owns,TRUE
CNHI,The_Antlers_American_,owns,TRUE
CNHI,Blackwell_Journal_Tribune_,owns,TRUE
CNHI,Bristow_News_Recorder_Citizen_,owns,TRUE
CNHI,Chickasha_Daily_Express_,owns,TRUE
CNHI,Claremore_Daily_Progress_,owns,TRUE
CNHI,Cushing_Daily_Citizen_,owns,TRUE
CNHI,Duncan_Banner_,owns,TRUE
CNHI,Durant_Daily_Democrat_,owns,TRUE
CNHI,Edmond_Evening_Sun_,owns,TRUE
CNHI,Enid_News_Eagle_,owns,TRUE
CNHI,Indian_Journal_,owns,TRUE
CNHI,Lake_Eufaula_World_,owns,TRUE
CNHI,Fort_Gibson_Times_,owns,TRUE
CNHI,Frederick_Leader_,owns,TRUE
CNHI,Guthrie_News_Leader_,owns,TRUE
CNHI,Guymon_Daily_Herald_,owns,TRUE
CNHI,Hartshorne_Sun_,owns,TRUE
CNHI,Henryetta_Daily_Free_Lance_,owns,TRUE
CNHI,Holdenville_Daily_News_,owns,TRUE
CNHI,Jay_American_,owns,TRUE
CNHI,News_Capital_Democrat_,owns,TRUE
CNHI,Macintosh_County_Democrat_,owns,TRUE
CNHI,MC_D_Extra_,owns,TRUE
CNHI,Mid_West_City_Sun_,owns,TRUE
CNHI,Minstrel_,owns,TRUE
CNHI,Moore_American_,owns,TRUE
CNHI,Nowata_Star_,owns,TRUE
CNHI,The_Norman_Transcript_,owns,TRUE
CNHI,Metro_Buyer_s_Guide_,owns,TRUE
CNHI,Okmulgee_Daily_Times_,owns,TRUE
CNHI,Pauls_Valley_Daily_Democrat_,owns,TRUE
CNHI,Poteau_News_Sun_,owns,TRUE
CNHI,Jeffersonian_Printing_,owns,TRUE
CNHI,Pryor_Daily_Times_,owns,TRUE
CNHI,Sapulpa_Daily_Herald_,owns,TRUE
CNHI,Herald_Extra_,owns,TRUE
CNHI,News_Press_,owns,TRUE
CNHI,Stilwell_Democrat_Journal_,owns,TRUE
CNHI,Tahlequah_Daily_Press_,owns,TRUE
CNHI,The_Tuttle_Times_,owns,TRUE
CNHI,Waurika_News_Democrat_,owns,TRUE
CNHI,Westville_Reporter_,owns,TRUE
CNHI,Wewoka_Daily_Times_,owns,TRUE
CNHI,Woodward_News_,owns,TRUE
CNHI,Corry_Evening_Journal_,owns,TRUE
CNHI,Tribune_Democrat_,owns,TRUE
CNHI,Kane_Republican_,owns,TRUE
CNHI,The_Meadville_Tribune_,owns,TRUE
CNHI,Punxsutawney_Sprit_,owns,TRUE
CNHI,Ridgway_Record_,owns,TRUE
CNHI,St_Mary_s_Daily_Press_,owns,TRUE
CNHI,Titusville_Herald_,owns,TRUE
CNHI,New_Castle_News_,owns,TRUE
CNHI,Warren_County_Guide_,owns,TRUE
CNHI,The_Dispatch_News_,owns,TRUE
CNHI,Marion_Star_Mullins_Enterprise_,owns,TRUE
CNHI,The_Newberry_Observer_,owns,TRUE
CNHI,The_Herald_Independent_,owns,TRUE
CNHI,Hot_Springs_Star_,owns,TRUE
CNHI,Clarborne_Progress_,owns,TRUE
CNHI,Crossville_Chronicle_,owns,TRUE
CNHI,Macon_County_Times_,owns,TRUE
CNHI,The_Millington_Star_,owns,TRUE
CNHI,Athens_Daily_Review_,owns,TRUE
CNHI,Big_Spring_Herald_,owns,TRUE
CNHI,Bonham_Daily_Favorite_,owns,TRUE
CNHI,Borger_News_Herald_,owns,TRUE
CNHI,Cedar_Creek_Pilot_,owns,TRUE
CNHI,Cleburne_Times_Review_,owns,TRUE
CNHI,Commerce_Journal_,owns,TRUE
CNHI,Corsicana_Daily_Sun_,owns,TRUE
CNHI,The_Daily_Record_,owns,TRUE
CNHI,Del_Rio_News_Herald_,owns,TRUE
CNHI,Gainesville_Daily_Register_,owns,TRUE
CNHI,Herald_Banner_,owns,TRUE
CNHI,Honey_Grove_Signal_Citizen_,owns,TRUE
CNHI,The_Huntsville_Item_,owns,TRUE
CNHI,Jacksonville_Daily_Progress_,owns,TRUE
CNHI,Kilgor_News_Herald_,owns,TRUE
CNHI,Mexia_Daily_News_,owns,TRUE
CNHI,Mineral_Wells_Index_,owns,TRUE
CNHI,Orange_Leader_,owns,TRUE
CNHI,Palo_Pinto_County_Shopper_,owns,TRUE
CNHI,Palestine_Herald_Press_,owns,TRUE
CNHI,Port_Arthur_News_,owns,TRUE
CNHI,Sweetwater_Reporter_,owns,TRUE
CNHI,Parker_County_Shopper_,owns,TRUE
CNHI,The_Weatherford_Democrat_,owns,TRUE
CNHI,Times_West_Virginian_,owns,TRUE
CNHI,The_Logan_Banner_,owns,TRUE
CNHI,Coal_Valley_News_,owns,TRUE
CNHI,The_Jackson_Star_News_,owns,TRUE
CNHI,Jackson_Herald_,owns,TRUE
CNHI,The_,owns,TRUE
CNHI,Bluefield_Daily_Telegraph_,owns,TRUE
Clear_Channel_Communications,WENN_FM_,owns,TRUE
Clear_Channel_Communications,WERC_AM_,owns,TRUE
Clear_Channel_Communications,WMJJ_FM_,owns,TRUE
Clear_Channel_Communications,WDXB_FM_,owns,TRUE
Clear_Channel_Communications,WQEN_FM_,owns,TRUE
Clear_Channel_Communications,WAAX_AM_,owns,TRUE
Clear_Channel_Communications,WGMZ_FM_,owns,TRUE
Clear_Channel_Communications,WBHP_AM_,owns,TRUE
Clear_Channel_Communications,WDRM_FM_,owns,TRUE
Clear_Channel_Communications,WHOS_AM_,owns,TRUE
Clear_Channel_Communications,WTAK_FM_,owns,TRUE
Clear_Channel_Communications,WWXQ_FM_,owns,TRUE
Clear_Channel_Communications,WXQW_FM_,owns,TRUE
Clear_Channel_Communications,WDWG_FM_,owns,TRUE
Clear_Channel_Communications,WKSJ_AM_,owns,TRUE
Clear_Channel_Communications,WMXC_FM_,owns,TRUE
Clear_Channel_Communications,WNTM_AM_,owns,TRUE
Clear_Channel_Communications,WRKH_FM_,owns,TRUE
Clear_Channel_Communications,WMCZ_FM_,owns,TRUE
Clear_Channel_Communications,WQLD_FM_,owns,TRUE
Clear_Channel_Communications,WZHT_FM_,owns,TRUE
Clear_Channel_Communications,WACT_AM_,owns,TRUE
Clear_Channel_Communications,WRTR_FM_,owns,TRUE
Clear_Channel_Communications,WTXT_FM_,owns,TRUE
Clear_Channel_Communications,WZBQ_FM_,owns,TRUE
Clear_Channel_Communications,KASH_FM_,owns,TRUE
Clear_Channel_Communications,KBFX_FM_,owns,TRUE
Clear_Channel_Communications,KENI_AM_,owns,TRUE
Clear_Channel_Communications,KGOT_FM_,owns,TRUE
Clear_Channel_Communications,KTZN_AM_,owns,TRUE
Clear_Channel_Communications,KYMG_FM_,owns,TRUE
Clear_Channel_Communications,KAKQ_FM_,owns,TRUE
Clear_Channel_Communications,KIAK_AM_,owns,TRUE
Clear_Channel_Communications,KIAK_FM_,owns,TRUE
Clear_Channel_Communications,KKED_FM_,owns,TRUE
Clear_Channel_Communications,KESZ_FM_,owns,TRUE
Clear_Channel_Communications,KMXP_FM_,owns,TRUE
Clear_Channel_Communications,KNIX_FM_,owns,TRUE
Clear_Channel_Communications,KZZP_FM_,owns,TRUE
Clear_Channel_Communications,KFYI_AM_,owns,TRUE
Clear_Channel_Communications,KGME_FM_,owns,TRUE
Clear_Channel_Communications,KOY_AM_,owns,TRUE
Clear_Channel_Communications,KYOT_FM_,owns,TRUE
Clear_Channel_Communications,KCEE_AM_,owns,TRUE
Clear_Channel_Communications,KNST_AM_,owns,TRUE
Clear_Channel_Communications,KRQQ_FM_,owns,TRUE
Clear_Channel_Communications,KWFM_FM_,owns,TRUE
Clear_Channel_Communications,KBLU_AM_,owns,TRUE
Clear_Channel_Communications,KTTI_FM_,owns,TRUE
Clear_Channel_Communications,KYJT_FM_,owns,TRUE
Clear_Channel_Communications,KDDK_FM_,owns,TRUE
Clear_Channel_Communications,KMJX_FM_,owns,TRUE
Clear_Channel_Communications,KOLL_FM_,owns,TRUE
Clear_Channel_Communications,KQAR_FM_,owns,TRUE
Clear_Channel_Communications,KSSN_FM_,owns,TRUE
Clear_Channel_Communications,KEZA_FM_,owns,TRUE
Clear_Channel_Communications,KJEM_FM_,owns,TRUE
Clear_Channel_Communications,KKIX_FM_,owns,TRUE
Clear_Channel_Communications,KMXF_FM_,owns,TRUE
Clear_Channel_Communications,KMAG_FM_,owns,TRUE
Clear_Channel_Communications,KWHN_AM_,owns,TRUE
Clear_Channel_Communications,KZBB_FM_,owns,TRUE
Clear_Channel_Communications,KKBD_FM_,owns,TRUE
Clear_Channel_Communications,KEZY_AM_,owns,TRUE
Clear_Channel_Communications,KSPE_FM_,owns,TRUE
Clear_Channel_Communications,KAVL_AM_FM_,owns,TRUE
Clear_Channel_Communications,KAVS_FM_,owns,TRUE
Clear_Channel_Communications,KYHT_FM_,owns,TRUE
Clear_Channel_Communications,KACD_FM_,owns,TRUE
Clear_Channel_Communications,KAVL_AM_,owns,TRUE
Clear_Channel_Communications,KAVS_FM_,owns,TRUE
Clear_Channel_Communications,KIIS_FM_,owns,TRUE
Clear_Channel_Communications,KBCD_FM_,owns,TRUE
Clear_Channel_Communications,KXTA_AM_,owns,TRUE
Clear_Channel_Communications,KOST_FM_,owns,TRUE
Clear_Channel_Communications,KFI_AM_,owns,TRUE
Clear_Channel_Communications,KYSR_FM_,owns,TRUE
Clear_Channel_Communications,KBIG_FM_,owns,TRUE
Clear_Channel_Communications,KCMG_FM_,owns,TRUE
Clear_Channel_Communications,KLAC_AM_,owns,TRUE
Clear_Channel_Communications,KDON_AM_FM_,owns,TRUE
Clear_Channel_Communications,KOCN_FM_,owns,TRUE
Clear_Channel_Communications,KRQC_FM_,owns,TRUE
Clear_Channel_Communications,KTOM_AM_FM_,owns,TRUE
Clear_Channel_Communications,KCKC_AM_,owns,TRUE
Clear_Channel_Communications,KGB_FM_,owns,TRUE
Clear_Channel_Communications,KHTS_FM_,owns,TRUE
Clear_Channel_Communications,KIOZ_FM_,owns,TRUE
Clear_Channel_Communications,KJQY_FM_,owns,TRUE
Clear_Channel_Communications,KMSX_FM_,owns,TRUE
Clear_Channel_Communications,KOGO_AM_,owns,TRUE
Clear_Channel_Communications,KPOP_AM_,owns,TRUE
Clear_Channel_Communications,KSDO_AM_,owns,TRUE
